sample_id,signer_id,label,take_id,relative_path,source_group,file_size_bytes,split
P3_skolkoQ_0032_00c550579c4d,P3,skolkoQ,32,_skolko_q/P3_skolkoQ (32).mov,_skolko_q,201283,train
P3_skolkoQ_0033_e04737394266,P3,skolkoQ,33,_skolko_q/P3_skolkoQ (33).mov,_skolko_q,117191,train
P3_skolkoQ_0034_d3ad4f10a485,P3,skolkoQ,34,_skolko_q/P3_skolkoQ (34).mov,_skolko_q,143748,train
P3_skolkoQ_0035_92ac9e260e3e,P3,skolkoQ,35,_skolko_q/P3_skolkoQ (35).mov,_skolko_q,163086,train
P3_skolkoQ_0036_948a09304b8e,P3,skolkoQ,36,_skolko_q/P3_skolkoQ (36).mov,_skolko_q,123453,train
P3_skolkoQ_0037_e7a8f3010ab1,P3,skolkoQ,37,_skolko_q/P3_skolkoQ (37).mov,_skolko_q,162175,train
P3_skolkoQ_0038_c130525fb12e,P3,skolkoQ,38,_skolko_q/P3_skolkoQ (38).mov,_skolko_q,98727,train
P3_skolkoQ_0039_2ece022adcab,P3,skolkoQ,39,_skolko_q/P3_skolkoQ (39).mov,_skolko_q,140735,train
P3_skolkoQ_0004_e3e873b3d1c2,P3,skolkoQ,4,_skolko_q/P3_skolkoQ (4).mov,_skolko_q,151361,train
P3_skolkoQ_0040_5a6d34dfba29,P3,skolkoQ,40,_skolko_q/P3_skolkoQ (40).mov,_skolko_q,143394,train
P3_skolkoQ_0005_11703f224641,P3,skolkoQ,5,_skolko_q/P3_skolkoQ (5).mov,_skolko_q,139334,train
P3_skolkoQ_0006_1739b2452537,P3,skolkoQ,6,_skolko_q/P3_skolkoQ (6).mov,_skolko_q,120230,train
P3_skolkoQ_0007_bb2bfdda3b54,P3,skolkoQ,7,_skolko_q/P3_skolkoQ (7).mov,_skolko_q,161990,train
P3_skolkoQ_0008_02d7887df905,P3,skolkoQ,8,_skolko_q/P3_skolkoQ (8).mov,_skolko_q,177343,train
P3_skolkoQ_0009_b068617ed8ba,P3,skolkoQ,9,_skolko_q/P3_skolkoQ (9).mov,_skolko_q,142858,train
P4_skolkoQ_0001_27e56000693b,P4,skolkoQ,1,_skolko_q/P4_skolkoQ (1).mov,_skolko_q,70407,train
P4_skolkoQ_0010_338dccf29599,P4,skolkoQ,10,_skolko_q/P4_skolkoQ (10).mov,_skolko_q,209477,train
P4_skolkoQ_0011_85c04bf04c6f,P4,skolkoQ,11,_skolko_q/P4_skolkoQ (11).mov,_skolko_q,244487,train
P4_skolkoQ_0012_d37f98ce0672,P4,skolkoQ,12,_skolko_q/P4_skolkoQ (12).mov,_skolko_q,337474,train
P4_skolkoQ_0013_75152fcb7f94,P4,skolkoQ,13,_skolko_q/P4_skolkoQ (13).mov,_skolko_q,218185,train
P4_skolkoQ_0014_1a21fcad248c,P4,skolkoQ,14,_skolko_q/P4_skolkoQ (14).mov,_skolko_q,277812,train
P4_skolkoQ_0015_1fd47bb715b3,P4,skolkoQ,15,_skolko_q/P4_skolkoQ (15).mov,_skolko_q,247884,train
P4_skolkoQ_0016_25c77652c906,P4,skolkoQ,16,_skolko_q/P4_skolkoQ (16).mov,_skolko_q,130761,train
P4_skolkoQ_0017_842fb0c89dcf,P4,skolkoQ,17,_skolko_q/P4_skolkoQ (17).mov,_skolko_q,198829,train
P4_skolkoQ_0018_5bc3741e4d7c,P4,skolkoQ,18,_skolko_q/P4_skolkoQ (18).mov,_skolko_q,148577,train
P4_skolkoQ_0019_6ac6604d1760,P4,skolkoQ,19,_skolko_q/P4_skolkoQ (19).mov,_skolko_q,107847,train
P4_skolkoQ_0002_61b497dc33dc,P4,skolkoQ,2,_skolko_q/P4_skolkoQ (2).mov,_skolko_q,64254,train
P4_skolkoQ_0020_588c1cb6b71b,P4,skolkoQ,20,_skolko_q/P4_skolkoQ (20).mov,_skolko_q,149152,train
P4_skolkoQ_0021_b706a6ad6dfb,P4,skolkoQ,21,_skolko_q/P4_skolkoQ (21).mov,_skolko_q,104767,train
P4_skolkoQ_0022_4f78467c48d7,P4,skolkoQ,22,_skolko_q/P4_skolkoQ (22).mov,_skolko_q,185400,train
P4_skolkoQ_0023_a1b44dda88ee,P4,skolkoQ,23,_skolko_q/P4_skolkoQ (23).mov,_skolko_q,250644,train
P4_skolkoQ_0024_e137613233df,P4,skolkoQ,24,_skolko_q/P4_skolkoQ (24).mov,_skolko_q,168031,train
P4_skolkoQ_0025_23a671c559cc,P4,skolkoQ,25,_skolko_q/P4_skolkoQ (25).mov,_skolko_q,223618,train
P4_skolkoQ_0026_f200f55f54bb,P4,skolkoQ,26,_skolko_q/P4_skolkoQ (26).mov,_skolko_q,166871,train
P4_skolkoQ_0027_5166fb45c5f7,P4,skolkoQ,27,_skolko_q/P4_skolkoQ (27).mov,_skolko_q,150085,train
P4_skolkoQ_0028_2a3560dcb68e,P4,skolkoQ,28,_skolko_q/P4_skolkoQ (28).mov,_skolko_q,171238,train
P4_skolkoQ_0029_7b1826e375a9,P4,skolkoQ,29,_skolko_q/P4_skolkoQ (29).mov,_skolko_q,127812,train
P4_skolkoQ_0003_0a905ed8c286,P4,skolkoQ,3,_skolko_q/P4_skolkoQ (3).mov,_skolko_q,63497,train
P4_skolkoQ_0030_00f7c72ca298,P4,skolkoQ,30,_skolko_q/P4_skolkoQ (30).mov,_skolko_q,127812,train
P4_skolkoQ_0031_1451f1f8706e,P4,skolkoQ,31,_skolko_q/P4_skolkoQ (31).mov,_skolko_q,127529,train
P4_skolkoQ_0032_452623cd5725,P4,skolkoQ,32,_skolko_q/P4_skolkoQ (32).mov,_skolko_q,146263,train
P4_skolkoQ_0033_5344f32f8fb0,P4,skolkoQ,33,_skolko_q/P4_skolkoQ (33).mov,_skolko_q,182288,train
P4_skolkoQ_0034_cb436acf8bf7,P4,skolkoQ,34,_skolko_q/P4_skolkoQ (34).mov,_skolko_q,213769,train
P4_skolkoQ_0035_c6f7b4032c60,P4,skolkoQ,35,_skolko_q/P4_skolkoQ (35).mov,_skolko_q,180447,train
P4_skolkoQ_0036_e088c5fa8241,P4,skolkoQ,36,_skolko_q/P4_skolkoQ (36).mov,_skolko_q,84961,train
P4_skolkoQ_0037_ca9c4a240f80,P4,skolkoQ,37,_skolko_q/P4_skolkoQ (37).mov,_skolko_q,111454,train
P4_skolkoQ_0038_f96a4944c94e,P4,skolkoQ,38,_skolko_q/P4_skolkoQ (38).mov,_skolko_q,87440,train
P4_skolkoQ_0039_e10c88b4bd53,P4,skolkoQ,39,_skolko_q/P4_skolkoQ (39).mov,_skolko_q,106870,train
P4_skolkoQ_0004_283f48bb6b9f,P4,skolkoQ,4,_skolko_q/P4_skolkoQ (4).mov,_skolko_q,188045,train
P4_skolkoQ_0040_923674ae9f85,P4,skolkoQ,40,_skolko_q/P4_skolkoQ (40).mov,_skolko_q,76280,train
P4_skolkoQ_0005_2d87ce59f9a0,P4,skolkoQ,5,_skolko_q/P4_skolkoQ (5).mov,_skolko_q,182224,train
P4_skolkoQ_0006_3ca07280f868,P4,skolkoQ,6,_skolko_q/P4_skolkoQ (6).mov,_skolko_q,198415,train
P4_skolkoQ_0007_f73492408d91,P4,skolkoQ,7,_skolko_q/P4_skolkoQ (7).mov,_skolko_q,128086,train
P4_skolkoQ_0008_866127cd5e5a,P4,skolkoQ,8,_skolko_q/P4_skolkoQ (8).mov,_skolko_q,212705,train
P4_skolkoQ_0009_8bd5e5aa8e4a,P4,skolkoQ,9,_skolko_q/P4_skolkoQ (9).mov,_skolko_q,251592,train
P5_skolkoQ_0001_360a1ce6011d,P5,skolkoQ,1,_skolko_q/P5_skolkoQ (1).mov,_skolko_q,129347,train
P5_skolkoQ_0039_e4198744e9d6,P5,skolkoQ,39,_skolko_q/P5_skolkoQ (39).mov,_skolko_q,181564,train
P5_skolkoQ_0040_c978f3a683e3,P5,skolkoQ,40,_skolko_q/P5_skolkoQ (40).mov,_skolko_q,89420,train
P5_skolkoQ_0041_abba3386cb4b,P5,skolkoQ,41,_skolko_q/P5_skolkoQ (41).mov,_skolko_q,124710,train
P5_skolkoQ_0042_12b2d4d24955,P5,skolkoQ,42,_skolko_q/P5_skolkoQ (42).mov,_skolko_q,82074,train
P5_skolkoQ_0043_0f6f6c98303a,P5,skolkoQ,43,_skolko_q/P5_skolkoQ (43).mov,_skolko_q,106116,train
P5_skolkoQ_0044_8f499f4d6251,P5,skolkoQ,44,_skolko_q/P5_skolkoQ (44).mov,_skolko_q,121579,train
P5_skolkoQ_0045_9282edfd9a93,P5,skolkoQ,45,_skolko_q/P5_skolkoQ (45).mov,_skolko_q,143128,train
P5_skolkoQ_0046_e6c6a55a4b3d,P5,skolkoQ,46,_skolko_q/P5_skolkoQ (46).mov,_skolko_q,99567,train
P5_skolkoQ_0047_6ef2410b93d3,P5,skolkoQ,47,_skolko_q/P5_skolkoQ (47).mov,_skolko_q,103270,train
P5_skolkoQ_0048_af98bd4f0716,P5,skolkoQ,48,_skolko_q/P5_skolkoQ (48).mov,_skolko_q,126213,train
P5_skolkoQ_0049_1092f2192953,P5,skolkoQ,49,_skolko_q/P5_skolkoQ (49).mov,_skolko_q,130224,train
P5_skolkoQ_0050_ef69db625e02,P5,skolkoQ,50,_skolko_q/P5_skolkoQ (50).mov,_skolko_q,149481,train
P5_skolkoQ_0051_cbd85d360377,P5,skolkoQ,51,_skolko_q/P5_skolkoQ (51).mov,_skolko_q,177758,train
P5_skolkoQ_0052_533618eb1d08,P5,skolkoQ,52,_skolko_q/P5_skolkoQ (52).mov,_skolko_q,217114,train
P5_skolkoQ_0053_4070604f05ad,P5,skolkoQ,53,_skolko_q/P5_skolkoQ (53).mov,_skolko_q,146693,train
P5_skolkoQ_0054_e3f740c27be8,P5,skolkoQ,54,_skolko_q/P5_skolkoQ (54).mov,_skolko_q,146693,train
P5_skolkoQ_0055_8cc624be3ff3,P5,skolkoQ,55,_skolko_q/P5_skolkoQ (55).mov,_skolko_q,122490,train
P5_skolkoQ_0056_52c8518041c1,P5,skolkoQ,56,_skolko_q/P5_skolkoQ (56).mov,_skolko_q,125812,train
P5_skolkoQ_0057_3e2cf441b301,P5,skolkoQ,57,_skolko_q/P5_skolkoQ (57).mov,_skolko_q,149586,train
P5_skolkoQ_0058_f85b08753ed2,P5,skolkoQ,58,_skolko_q/P5_skolkoQ (58).mov,_skolko_q,144457,train
P5_skolkoQ_0059_f5ac18765a93,P5,skolkoQ,59,_skolko_q/P5_skolkoQ (59).mov,_skolko_q,193552,train
P5_skolkoQ_0060_3d1e7f1cd1c1,P5,skolkoQ,60,_skolko_q/P5_skolkoQ (60).mov,_skolko_q,163420,train
P5_skolkoQ_0061_a9c5327b66bb,P5,skolkoQ,61,_skolko_q/P5_skolkoQ (61).mov,_skolko_q,159326,train
P5_skolkoQ_0062_a73feac3fdf5,P5,skolkoQ,62,_skolko_q/P5_skolkoQ (62).mov,_skolko_q,148553,train
P5_skolkoQ_0063_e0ac4ae8ab74,P5,skolkoQ,63,_skolko_q/P5_skolkoQ (63).mov,_skolko_q,153746,train
P5_skolkoQ_0064_633d1f77a166,P5,skolkoQ,64,_skolko_q/P5_skolkoQ (64).mov,_skolko_q,177302,train
P5_skolkoQ_0065_484722cc126c,P5,skolkoQ,65,_skolko_q/P5_skolkoQ (65).mov,_skolko_q,173451,train
P5_skolkoQ_0066_44e28f6dbf91,P5,skolkoQ,66,_skolko_q/P5_skolkoQ (66).mov,_skolko_q,174202,train
P5_skolkoQ_0067_50d816ed1b9d,P5,skolkoQ,67,_skolko_q/P5_skolkoQ (67).mov,_skolko_q,105619,train
P5_skolkoQ_0068_e7b055982d2c,P5,skolkoQ,68,_skolko_q/P5_skolkoQ (68).mov,_skolko_q,163900,train
P5_skolkoQ_0069_0aac192b7b88,P5,skolkoQ,69,_skolko_q/P5_skolkoQ (69).mov,_skolko_q,105395,train
P5_skolkoQ_0070_4a066a53a591,P5,skolkoQ,70,_skolko_q/P5_skolkoQ (70).mov,_skolko_q,136397,train
P5_skolkoQ_0071_2aa7c1205f7e,P5,skolkoQ,71,_skolko_q/P5_skolkoQ (71).mov,_skolko_q,152656,train
P5_skolkoQ_0072_d3e5095d1180,P5,skolkoQ,72,_skolko_q/P5_skolkoQ (72).mov,_skolko_q,108775,train
P5_skolkoQ_0073_7d02bafa440b,P5,skolkoQ,73,_skolko_q/P5_skolkoQ (73).mov,_skolko_q,84109,train
P5_skolkoQ_0074_617c893f444b,P5,skolkoQ,74,_skolko_q/P5_skolkoQ (74).mov,_skolko_q,129496,train
P5_skolkoQ_0075_201431caebbb,P5,skolkoQ,75,_skolko_q/P5_skolkoQ (75).mov,_skolko_q,89649,train
P5_skolkoQ_0076_c379d8f9d375,P5,skolkoQ,76,_skolko_q/P5_skolkoQ (76).mov,_skolko_q,89649,train
P5_skolkoQ_0077_abb5613ca465,P5,skolkoQ,77,_skolko_q/P5_skolkoQ (77).mov,_skolko_q,107437,train
P1_what_0001_760359b3eb15,P1,what,1,_what/P1_what (1).mov,_what,97443,test
P1_what_0010_1801d20b718a,P1,what,10,_what/P1_what (10).mov,_what,112720,test
P1_what_0011_d5af3f1082a4,P1,what,11,_what/P1_what (11).mov,_what,99563,test
P1_what_0012_b04f35e2192f,P1,what,12,_what/P1_what (12).mov,_what,112731,test
P1_what_0013_8c44cd19c618,P1,what,13,_what/P1_what (13).mov,_what,77173,test
P1_what_0014_444c64df5fc6,P1,what,14,_what/P1_what (14).mov,_what,106538,test
P1_what_0015_f8a066215b22,P1,what,15,_what/P1_what (15).mov,_what,88807,test
P1_what_0016_1ba4335a5ac7,P1,what,16,_what/P1_what (16).mov,_what,90780,test
P1_what_0017_d091ca116032,P1,what,17,_what/P1_what (17).mov,_what,85407,test
P1_what_0018_1d366b2a15ec,P1,what,18,_what/P1_what (18).mov,_what,93485,test
P1_what_0019_6a588bea5756,P1,what,19,_what/P1_what (19).mov,_what,90368,test
P1_what_0002_a12fd165f19a,P1,what,2,_what/P1_what (2).mov,_what,103952,test
P1_what_0020_cad5559c3869,P1,what,20,_what/P1_what (20).mov,_what,99046,test
P1_what_0021_dc3c149c4760,P1,what,21,_what/P1_what (21).mov,_what,74732,test
P1_what_0022_0c16ae8699f8,P1,what,22,_what/P1_what (22).mov,_what,88332,test
P1_what_0023_7a491ef9467e,P1,what,23,_what/P1_what (23).mov,_what,107048,test
P1_what_0024_76f29210c974,P1,what,24,_what/P1_what (24).mov,_what,80504,test
P1_what_0025_b3ac1b0a8bbb,P1,what,25,_what/P1_what (25).mov,_what,99114,test
P1_what_0026_23d3b1eb96a9,P1,what,26,_what/P1_what (26).mov,_what,95609,test
P1_what_0027_0ec0ace9d324,P1,what,27,_what/P1_what (27).mov,_what,85285,test
P1_what_0028_50ed30c7bd84,P1,what,28,_what/P1_what (28).mov,_what,100990,test
P1_what_0029_d51388dcd168,P1,what,29,_what/P1_what (29).mov,_what,100608,test
P1_what_0003_a07e1ad073d5,P1,what,3,_what/P1_what (3).mov,_what,84311,test
P1_what_0030_fc09c330c26e,P1,what,30,_what/P1_what (30).mov,_what,99940,test
P1_what_0031_6a9ce53f364b,P1,what,31,_what/P1_what (31).mov,_what,81291,test
P1_what_0032_00c512804a3f,P1,what,32,_what/P1_what (32).mov,_what,100012,test
P1_what_0033_d8fff5f77372,P1,what,33,_what/P1_what (33).mov,_what,95515,test
P1_what_0034_697099c74090,P1,what,34,_what/P1_what (34).mov,_what,96093,test
P1_what_0035_eff3c131b895,P1,what,35,_what/P1_what (35).mov,_what,97740,test
P1_what_0036_395a837e9536,P1,what,36,_what/P1_what (36).mov,_what,102569,test
P1_what_0037_d3025ec90e1b,P1,what,37,_what/P1_what (37).mov,_what,89136,test
P1_what_0038_c57e0c11426f,P1,what,38,_what/P1_what (38).mov,_what,99056,test
P1_what_0039_4dc2d3ad43df,P1,what,39,_what/P1_what (39).mov,_what,108463,test
P1_what_0004_8601db63a4b4,P1,what,4,_what/P1_what (4).mov,_what,99349,test
P1_what_0040_6185651cc54c,P1,what,40,_what/P1_what (40).mov,_what,75060,test
P1_what_0041_1d837c2428f6,P1,what,41,_what/P1_what (41).mov,_what,76518,test
P1_what_0005_1ae2e7a7e63c,P1,what,5,_what/P1_what (5).mov,_what,88551,test
P1_what_0006_a3e873bd2e59,P1,what,6,_what/P1_what (6).mov,_what,79187,test
P1_what_0007_6d7daaba7397,P1,what,7,_what/P1_what (7).mov,_what,92242,test
P1_what_0008_7e55c9fb96a9,P1,what,8,_what/P1_what (8).mov,_what,90960,test
P1_what_0009_f222d126516d,P1,what,9,_what/P1_what (9).mov,_what,58431,test
P2_what_0001_6895481f412f,P2,what,1,_what/P2_what (1).mov,_what,90727,validation
P2_what_0010_329cff3c6f3b,P2,what,10,_what/P2_what (10).mov,_what,64143,validation
P2_what_0011_3bb4322b2366,P2,what,11,_what/P2_what (11).mov,_what,64143,validation
P2_what_0012_5e62cdf05d23,P2,what,12,_what/P2_what (12).mov,_what,64143,validation
P2_what_0013_7debb8068884,P2,what,13,_what/P2_what (13).mov,_what,64143,validation
P2_what_0014_e662ef010fb7,P2,what,14,_what/P2_what (14).mov,_what,64143,validation
P2_what_0015_13f71a567c08,P2,what,15,_what/P2_what (15).mov,_what,64143,validation
P2_what_0016_2e83f8bb9380,P2,what,16,_what/P2_what (16).mov,_what,98612,validation
P2_what_0017_5f70065d9918,P2,what,17,_what/P2_what (17).mov,_what,98612,validation
P2_what_0018_b1b04ace0498,P2,what,18,_what/P2_what (18).mov,_what,98612,validation
P2_what_0019_15fba00d7ad9,P2,what,19,_what/P2_what (19).mov,_what,98612,validation
P2_what_0002_784aa3520a7a,P2,what,2,_what/P2_what (2).mov,_what,90727,validation
P2_what_0020_a75f216cd9d2,P2,what,20,_what/P2_what (20).mov,_what,98612,validation
P2_what_0021_3c470d907dbe,P2,what,21,_what/P2_what (21).mov,_what,98612,validation
P2_what_0022_d9417c9982a9,P2,what,22,_what/P2_what (22).mov,_what,98612,validation
P2_what_0023_fcf39dbc6a68,P2,what,23,_what/P2_what (23).mov,_what,98612,validation
P2_what_0024_7238cb3039d2,P2,what,24,_what/P2_what (24).mov,_what,98612,validation
P2_what_0025_ac6e9067fb98,P2,what,25,_what/P2_what (25).mov,_what,98612,validation
P2_what_0026_87113a3865a2,P2,what,26,_what/P2_what (26).mov,_what,98612,validation
P2_what_0027_b7cf035945bb,P2,what,27,_what/P2_what (27).mov,_what,98612,validation
P2_what_0028_77f7940daab0,P2,what,28,_what/P2_what (28).mov,_what,98612,validation
P2_what_0029_4e553a1be7bb,P2,what,29,_what/P2_what (29).mov,_what,63030,validation
P2_what_0003_a028f1a458d5,P2,what,3,_what/P2_what (3).mov,_what,90727,validation
P2_what_0030_382e14d3e50c,P2,what,30,_what/P2_what (30).mov,_what,63030,validation
P2_what_0031_9ea72e291b6c,P2,what,31,_what/P2_what (31).mov,_what,63030,validation
P2_what_0032_8520c4481b19,P2,what,32,_what/P2_what (32).mov,_what,63030,validation
P2_what_0033_49c84b616985,P2,what,33,_what/P2_what (33).mov,_what,63030,validation
P2_what_0034_0b6e4b34c81d,P2,what,34,_what/P2_what (34).mov,_what,63030,validation
P2_what_0035_d1e26550f827,P2,what,35,_what/P2_what (35).mov,_what,63030,validation
P2_what_0036_f0685bb5b840,P2,what,36,_what/P2_what (36).mov,_what,63030,validation
P2_what_0037_b0d5b17d83ce,P2,what,37,_what/P2_what (37).mov,_what,63030,validation
P2_what_0038_4833f959fa6e,P2,what,38,_what/P2_what (38).mov,_what,63030,validation
P2_what_0039_6ed5fe25ff19,P2,what,39,_what/P2_what (39).mov,_what,63030,validation
P2_what_0004_0dd4faa4ae5b,P2,what,4,_what/P2_what (4).mov,_what,90727,validation
P2_what_0040_a7f97a61ea64,P2,what,40,_what/P2_what (40).mov,_what,63030,validation
P2_what_0041_6780834c3872,P2,what,41,_what/P2_what (41).mov,_what,63030,validation
P2_what_0042_82d0b28ace10,P2,what,42,_what/P2_what (42).mov,_what,63030,validation
P2_what_0043_f739de309789,P2,what,43,_what/P2_what (43).mov,_what,87303,validation
P2_what_0044_1117a30a56e8,P2,what,44,_what/P2_what (44).mov,_what,87303,validation
P2_what_0045_baeb0e2bf98d,P2,what,45,_what/P2_what (45).mov,_what,87303,validation
P2_what_0046_9a5f33c28527,P2,what,46,_what/P2_what (46).mov,_what,87303,validation
P2_what_0047_722f22ef459f,P2,what,47,_what/P2_what (47).mov,_what,87303,validation
P2_what_0048_237246867b91,P2,what,48,_what/P2_what (48).mov,_what,88356,validation
P2_what_0049_dc74b7d46df2,P2,what,49,_what/P2_what (49).mov,_what,87303,validation
P2_what_0005_7b1ee18c7ea6,P2,what,5,_what/P2_what (5).mov,_what,64143,validation
P2_what_0050_a3e3ff39b6ed,P2,what,50,_what/P2_what (50).mov,_what,87303,validation
P2_what_0051_9166d69ced84,P2,what,51,_what/P2_what (51).mov,_what,87303,validation
P2_what_0052_5fb20d77a931,P2,what,52,_what/P2_what (52).mov,_what,87303,validation
P2_what_0053_28d9e6db5df1,P2,what,53,_what/P2_what (53).mov,_what,87303,validation
P2_what_0054_5622455bd89d,P2,what,54,_what/P2_what (54).mov,_what,87303,validation
P2_what_0055_7839909ea749,P2,what,55,_what/P2_what (55).mov,_what,93762,validation
P2_what_0056_a5cb8387feb3,P2,what,56,_what/P2_what (56).mov,_what,93762,validation
P2_what_0057_b68e58d58e43,P2,what,57,_what/P2_what (57).mov,_what,93762,validation
P2_what_0058_93a69443ebe8,P2,what,58,_what/P2_what (58).mov,_what,93762,validation
P2_what_0059_b3ba219c1243,P2,what,59,_what/P2_what (59).mov,_what,93762,validation
P2_what_0006_594de358b337,P2,what,6,_what/P2_what (6).mov,_what,64143,validation
P2_what_0060_fe62b7020ca4,P2,what,60,_what/P2_what (60).mov,_what,93762,validation
P2_what_0061_0ff38d64809b,P2,what,61,_what/P2_what (61).mov,_what,90704,validation
P2_what_0062_799719146fdd,P2,what,62,_what/P2_what (62).mov,_what,90704,validation
P2_what_0063_de6704cadac1,P2,what,63,_what/P2_what (63).mov,_what,90704,validation
P2_what_0064_c5eb805b24d2,P2,what,64,_what/P2_what (64).mov,_what,90704,validation
P2_what_0065_97a4621e54a3,P2,what,65,_what/P2_what (65).mov,_what,90704,validation
P2_what_0066_680f089d6108,P2,what,66,_what/P2_what (66).mov,_what,90704,validation
P2_what_0067_6e4a008521ca,P2,what,67,_what/P2_what (67).mov,_what,90704,validation
P2_what_0068_0adb9437c9b8,P2,what,68,_what/P2_what (68).mov,_what,90704,validation
P2_what_0069_8bfa6b46d81d,P2,what,69,_what/P2_what (69).mov,_what,90704,validation
P2_what_0007_6494fa85b083,P2,what,7,_what/P2_what (7).mov,_what,64143,validation
P2_what_0070_e8bbc6ab36a6,P2,what,70,_what/P2_what (70).mov,_what,90704,validation
P2_what_0071_4661a1508aa2,P2,what,71,_what/P2_what (71).mov,_what,90704,validation
P2_what_0072_634771c5153d,P2,what,72,_what/P2_what (72).mov,_what,90704,validation
P2_what_0073_bdda4c953303,P2,what,73,_what/P2_what (73).mov,_what,65037,validation
P2_what_0074_4e38849492de,P2,what,74,_what/P2_what (74).mov,_what,65037,validation
P2_what_0075_b5ca587e932a,P2,what,75,_what/P2_what (75).mov,_what,65037,validation
P2_what_0076_5651f3e53b92,P2,what,76,_what/P2_what (76).mov,_what,65037,validation
P2_what_0077_6dd10372d6b7,P2,what,77,_what/P2_what (77).mov,_what,65037,validation
P2_what_0078_a3f7834b0b32,P2,what,78,_what/P2_what (78).mov,_what,65037,validation
P2_what_0079_0a2cee942cff,P2,what,79,_what/P2_what (79).mov,_what,65037,validation
P2_what_0008_3ff7d7ebbf36,P2,what,8,_what/P2_what (8).mov,_what,64143,validation
P2_what_0080_60f2fd325023,P2,what,80,_what/P2_what (80).mov,_what,65037,validation
P2_what_0081_1fdd2ef527b9,P2,what,81,_what/P2_what (81).mov,_what,65037,validation
P2_what_0082_1c66a6906d45,P2,what,82,_what/P2_what (82).mov,_what,65037,validation
P2_what_0083_76e411232a26,P2,what,83,_what/P2_what (83).mov,_what,65037,validation
P2_what_0084_8c23b3a7d367,P2,what,84,_what/P2_what (84).mov,_what,94096,validation
P2_what_0085_34701e72c314,P2,what,85,_what/P2_what (85).mov,_what,94096,validation
P2_what_0086_e77f04d34e0c,P2,what,86,_what/P2_what (86).mov,_what,94096,validation
P2_what_0087_a417cff0ce3c,P2,what,87,_what/P2_what (87).mov,_what,98406,validation
P2_what_0088_e14e8003aa52,P2,what,88,_what/P2_what (88).mov,_what,98406,validation
P2_what_0089_2bfff55e12f3,P2,what,89,_what/P2_what (89).mov,_what,98406,validation
P2_what_0009_8a3d32fa6b27,P2,what,9,_what/P2_what (9).mov,_what,64143,validation
P2_what_0090_be8b5022ba53,P2,what,90,_what/P2_what (90).mov,_what,98406,validation
P2_what_0091_b27cd6f4ddfc,P2,what,91,_what/P2_what (91).mov,_what,98406,validation
P2_what_0092_7160cc6648b4,P2,what,92,_what/P2_what (92).mov,_what,90704,validation
P2_what_0093_955992f2e3b9,P2,what,93,_what/P2_what (93).mov,_what,90704,validation
P2_what_0094_7b3ab5acd577,P2,what,94,_what/P2_what (94).mov,_what,90704,validation
P2_what_0095_d01ae9824668,P2,what,95,_what/P2_what (95).mov,_what,90704,validation
P2_what_0096_ceae672b772f,P2,what,96,_what/P2_what (96).mov,_what,90704,validation
P2_what_0097_deb97e3f260c,P2,what,97,_what/P2_what (97).mov,_what,90704,validation
P2_what_0098_7d83297815f1,P2,what,98,_what/P2_what (98).mov,_what,90727,validation
P2_what_0099_b897cc47aef8,P2,what,99,_what/P2_what (99).mov,_what,90727,validation
P3_what_0001_c69daa0e5009,P3,what,1,_what/P3_what (1).mov,_what,88103,train
P3_what_0010_ef0234b40eb1,P3,what,10,_what/P3_what (10).mov,_what,54016,train
P3_what_0011_84087e120fd3,P3,what,11,_what/P3_what (11).mov,_what,61025,train
P3_what_0012_ab1b7119b4fd,P3,what,12,_what/P3_what (12).mov,_what,54910,train
P3_what_0013_57fc368ae51c,P3,what,13,_what/P3_what (13).mov,_what,77480,train
P3_what_0014_220756554040,P3,what,14,_what/P3_what (14).mov,_what,73977,train
P3_what_0015_1c855bda2fe9,P3,what,15,_what/P3_what (15).mov,_what,58662,train
P3_what_0016_d6ae249bc6be,P3,what,16,_what/P3_what (16).mov,_what,58662,train
P3_what_0017_10727f4cbddb,P3,what,17,_what/P3_what (17).mov,_what,59320,train
P3_what_0018_9f1667772086,P3,what,18,_what/P3_what (18).mov,_what,59573,train
P3_what_0019_e54e80de5a38,P3,what,19,_what/P3_what (19).mov,_what,62519,train
P3_what_0002_c8dc9f97248f,P3,what,2,_what/P3_what (2).mov,_what,73309,train
P3_what_0020_0f610ec86a15,P3,what,20,_what/P3_what (20).mov,_what,85788,train
P3_what_0021_673166fde246,P3,what,21,_what/P3_what (21).mov,_what,61822,train
P3_what_0022_e23ca167ae52,P3,what,22,_what/P3_what (22).mov,_what,88432,train
P3_what_0023_b28f7975f0d1,P3,what,23,_what/P3_what (23).mov,_what,90588,train
P3_what_0024_86f99406a5c4,P3,what,24,_what/P3_what (24).mov,_what,101380,train
P3_what_0025_61e3956f81f2,P3,what,25,_what/P3_what (25).mov,_what,76639,train
P3_what_0026_829fe899fdad,P3,what,26,_what/P3_what (26).mov,_what,77321,train
P3_what_0027_557258515f09,P3,what,27,_what/P3_what (27).mov,_what,71346,train
P3_what_0028_449427d21d97,P3,what,28,_what/P3_what (28).mov,_what,46894,train
P3_what_0029_bced5d279160,P3,what,29,_what/P3_what (29).mov,_what,47398,train
P3_what_0003_29d501e3b3a6,P3,what,3,_what/P3_what (3).mov,_what,74579,train
P3_what_0030_ba4618be083f,P3,what,30,_what/P3_what (30).mov,_what,40712,train
